तोंडानं,NN
ढुशी,VM
देऊन,VAUX
त्याला,PRP
बाहेर,PSP
ढकललं,VM
तर,CC
चिचू,NNP
पडलाच,VM
.,SYM

ती,PRP
बाहेर,PSP
आली,VM
.,SYM

आईनं,NN
ढकलून,VM
पाडलं,VAUX
म्हणून,CC
चिचूला,NNP
राग,VM
आला,VAUX
.,SYM

तो,PRP
आईवर,NN
चिडला,VM
.,SYM

त्याला,PRP
पाहून,VM
आईला,NN
हसूच,VM
फुटलं,VM
.,SYM

ती,PRP
आधी,QF
हसली,NN
अन्‌,CC
नंतर,CC
तिला,PRP
काळजी,VM
वाटली,VAUX
.,SYM

“असा,VM
उंदीर,NN
कधी,WQ
असतो,VM
का!',WQ
“आई,NN
भूक,VM
लागली,VAUX
.,SYM
'',SYM
“बरं!,INJ
चल,VM
आत,PSP
.,SYM
”,SYM
“कसा,WQ
येऊ?,VM
पिसारा,NN
अडकतोय,VM
.,SYM

मिटता,VM
येत,VM
नाही,NEG
.,SYM

पिसारा,NN
कसला,VM
पसाराच,VM
हा,PRP
!'',SYM
तिनं,PRP
खाऊ,NN
बाहेर,PSP
आणला,VM
.,SYM

चिचूला,NNP
भरवला,VM
.,SYM

‘‘आई,NN
आता,PSP
झोप,NN
आली,VM
.,SYM
'',SYM
खाऊन,VM
झाल्यावर,VM
तो,PRP
म्हणाला,VM
.,SYM

“आत,PSP
कसा,WQ
येणार?,VM
आता,RB
बाहेरच,PSP
झोप,VM
बाळा,NN
.,SYM
'',SYM
चिचूला,NNP
बाहेरच,PSP
झोपावं,VM
लागलं,VAUX
.,SYM

बिचाऱ्याला,JJ
अद्दल,VM
घडली,VM
.,SYM

सकाळी,NN
आई,NN
लवकर,RB
बाहेर,PSP
आली,VM
.,SYM

चिचूही,NNP
जागा,VM
झाला,VM
.,SYM

“आई,NN
मला,PRP
हा,PRP
पिसारा,NN
नको,NEG
.,SYM
'',SYM
असं,VM
होणार,VM
हे,PRP
परीला,NNP
माहीतच,VM
होतं,VAUX
.,SYM

ती,PRP
आधीच,PSP
येऊन,VM
एका,QC
झाडामागे,NN
लपली,VM
होती,VAUX
.,SYM

चिचू,NNP
उदास,RB
झाला,VM
.,SYM

परीनं,NNP
पुन्हा,CC
एकदा,QO
जादूची,NN
कांडी,NN
फिरवली,VM
.,SYM


.,SYM
..
आणि,CC
चिचू,NNP
पुन्हा,CC
पहिल्यासारखा,QO
झाला!,VM
आईनं,NN
त्याला,PRP
जवळ,PSP
घेतलं,VM
.,SYM

त्याला,PRP
खूप,RB
बरं,VM
वाटल,VM
.,SYM

